Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","1999","YR1999","50.6635079601725"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2000","YR2000","50.5881748875002"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2001","YR2001","50.6135308228789"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2002","YR2002","50.6790939980531"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2003","YR2003","50.7646099953345"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2004","YR2004","50.8623072970951"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2005","YR2005","51.0637182313825"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2006","YR2006","51.176929027243"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2007","YR2007","51.2803459805238"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2008","YR2008","51.3822628506514"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2009","YR2009","51.4866687975762"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2010","YR2010","51.5712995604235"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2011","YR2011","51.6161882103931"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2012","YR2012","51.6260825648672"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2013","YR2013","51.6430567632811"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2014","YR2014","51.6462786082314"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2015","YR2015","51.6403580750134"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2016","YR2016","51.6248266087858"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2017","YR2017","51.5976791962695"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","51.6401939433595"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","51.6259433138861"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","51.5210615923748"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2021","YR2021","51.4478789754881"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2022","YR2022","51.3470627328336"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2023","YR2023","51.2120860120038"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2024","YR2024","51.0606150707415"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2025","YR2025","50.8912113196111"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2026","YR2026","50.7058417114"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2027","YR2027","50.5055114875696"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2028","YR2028","50.2883656816801"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2029","YR2029","50.0534178855331"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2030","YR2030","49.8025473453647"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2031","YR2031","49.5341189726663"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2032","YR2032","49.2486665721329"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2033","YR2033","48.9462876935761"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2034","YR2034","48.6252152157642"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2035","YR2035","48.2868421345612"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2036","YR2036","47.9302970408007"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2037","YR2037","47.560728054652"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2038","YR2038","47.1854087455914"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2039","YR2039","46.8049610133993"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2040","YR2040","46.4234073112181"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2041","YR2041","46.0425596146362"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2042","YR2042","45.6621567164541"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2043","YR2043","45.2813896196376"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2044","YR2044","44.9006772120637"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2045","YR2045","44.5197939829674"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2046","YR2046","44.1394094969408"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2047","YR2047","43.760118280477"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","43.3814159034469"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","43.0038536851552"
Caribbean small states,"CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","42.6273186941718"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1962","YR1962","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1963","YR1963","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1964","YR1964","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1965","YR1965","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1966","YR1966","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1967","YR1967","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1968","YR1968","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1969","YR1969","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1970","YR1970","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1971","YR1971","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1972","YR1972","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1973","YR1973","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1974","YR1974","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1975","YR1975","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1976","YR1976","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1977","YR1977","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1978","YR1978","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1979","YR1979","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1980","YR1980","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1981","YR1981","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1982","YR1982","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1983","YR1983","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1984","YR1984","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1985","YR1985","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1986","YR1986","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1987","YR1987","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1988","YR1988","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1989","YR1989","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1990","YR1990","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1991","YR1991","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1992","YR1992","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1993","YR1993","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1994","YR1994","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1995","YR1995","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1996","YR1996","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1997","YR1997","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1998","YR1998","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","1999","YR1999","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2000","YR2000","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2001","YR2001","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2002","YR2002","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2003","YR2003","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2004","YR2004","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2005","YR2005","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2006","YR2006","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2007","YR2007","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2008","YR2008","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2009","YR2009","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2010","YR2010","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2011","YR2011","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2012","YR2012","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2013","YR2013","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2014","YR2014","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2015","YR2015","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2016","YR2016","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2017","YR2017","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2021","YR2021","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2022","YR2022","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2023","YR2023","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2024","YR2024","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2025","YR2025","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2026","YR2026","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2027","YR2027","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2028","YR2028","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2029","YR2029","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2030","YR2030","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2031","YR2031","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2032","YR2032","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2033","YR2033","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2034","YR2034","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2035","YR2035","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2036","YR2036","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2037","YR2037","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2038","YR2038","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2039","YR2039","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2040","YR2040","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2041","YR2041","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2042","YR2042","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2043","YR2043","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2044","YR2044","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2045","YR2045","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2046","YR2046","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2047","YR2047","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","0"
Cayman Islands,"CYM","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","0"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","79.9"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","79.249"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1962","YR1962","78.582"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1963","YR1963","77.9"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1964","YR1964","77.197"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1965","YR1965","76.481"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1966","YR1966","75.748"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1967","YR1967","75"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1968","YR1968","74.185"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1969","YR1969","73.355"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1970","YR1970","72.508"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1971","YR1971","71.644"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1972","YR1972","70.762"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1973","YR1973","69.867"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1974","YR1974","68.955"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1975","YR1975","68.029"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1976","YR1976","67.425"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1977","YR1977","67.103"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1978","YR1978","66.779"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1979","YR1979","66.454"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1980","YR1980","66.126"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1981","YR1981","65.798"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1982","YR1982","65.468"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1983","YR1983","65.136"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1984","YR1984","64.802"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1985","YR1985","64.468"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1986","YR1986","64.132"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1987","YR1987","63.794"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1988","YR1988","63.455"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1989","YR1989","63.256"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1990","YR1990","63.175"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1991","YR1991","63.094"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1992","YR1992","63.013"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1993","YR1993","62.932"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1994","YR1994","62.851"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1995","YR1995","62.769"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1996","YR1996","62.688"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1997","YR1997","62.606"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1998","YR1998","62.525"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","1999","YR1999","62.443"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2000","YR2000","62.361"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2001","YR2001","62.28"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2002","YR2002","62.198"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2003","YR2003","62.116"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2004","YR2004","62.034"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2005","YR2005","61.931"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2006","YR2006","61.807"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2007","YR2007","61.661"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2008","YR2008","61.494"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2009","YR2009","61.306"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2010","YR2010","61.096"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2011","YR2011","60.865"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2012","YR2012","60.612"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2013","YR2013","60.337"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2014","YR2014","60.041"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2015","YR2015","59.723"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2016","YR2016","59.382"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2017","YR2017","59.02"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","58.636"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","58.23"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","57.802"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2021","YR2021","57.352"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2022","YR2022","56.88"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2023","YR2023","56.386"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2024","YR2024","55.87"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2025","YR2025","55.334"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2026","YR2026","54.777"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2027","YR2027","54.199"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2028","YR2028","53.601"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2029","YR2029","52.986"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2030","YR2030","52.354"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2031","YR2031","51.72"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2032","YR2032","51.084"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2033","YR2033","50.449"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2034","YR2034","49.813"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2035","YR2035","49.177"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2036","YR2036","48.542"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2037","YR2037","47.907"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2038","YR2038","47.273"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2039","YR2039","46.639"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2040","YR2040","46.007"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2041","YR2041","45.376"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2042","YR2042","44.747"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2043","YR2043","44.119"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2044","YR2044","43.493"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2045","YR2045","42.869"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2046","YR2046","42.247"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2047","YR2047","41.628"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","41.011"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","40.398"
Central African Republic,"CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","39.787"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","55.4921640508124"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","54.7928263714164"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1962","YR1962","54.1327379188174"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1963","YR1963","53.4650791077444"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1964","YR1964","52.7903061455167"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1965","YR1965","52.1188699665808"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1966","YR1966","51.4946037212796"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1967","YR1967","50.9321935417675"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1968","YR1968","50.3614960601231"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1969","YR1969","49.7848470861544"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1970","YR1970","49.2197238132361"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1971","YR1971","48.5733438265799"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1972","YR1972","47.8535310090727"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1973","YR1973","47.1340416681271"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1974","YR1974","46.4145699460357"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1975","YR1975","45.7055338192027"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1976","YR1976","45.0077455403302"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1977","YR1977","44.294932265398"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1978","YR1978","43.5657236402103"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1979","YR1979","42.8959420650006"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1980","YR1980","42.2938754773031"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1981","YR1981","41.8360461378237"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1982","YR1982","41.4413674821903"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1983","YR1983","41.0446551145338"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1984","YR1984","40.6474222669121"
Central Europe and the Baltics,"CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","1985","YR1985","40.2532921446866"
